t,traj_0,traj_1,traj_2,traj_3,traj_4
2.800000000000000266e+00,5.460008754862589455e-04,1.758440775703648448e-06,2.955225042106541486e-07,1.366339541536711034e-04,2.224392298123399412e-07
2.819999999999999840e+00,5.594099587524538082e-04,9.109128047811986904e-07,2.032339244687338924e-07,7.318945775796516641e-05,1.511654201604465481e-07
2.839999999999999858e+00,5.667093632817324800e-04,9.474543623395915736e-07,1.456387289197469578e-07,4.648176985858079943e-05,2.784169610806874206e-07
2.859999999999999876e+00,4.371420292658542359e-04,8.996157346615919595e-07,1.047426451403143922e-07,3.878192173673033100e-05,9.939612775544532235e-08
2.879999999999999893e+00,4.458531247312705749e-04,5.859552520283833447e-06,8.900461721163111132e-08,6.065580405521685861e-05,1.517035451507558077e-07
2.899999999999999911e+00,4.204903873594254405e-04,8.769661697781412400e-07,6.888835967879526969e-08,5.401422654159046067e-05,1.056967238750475804e-07
2.919999999999999929e+00,2.851293392071722931e-04,6.187137746433521140e-07,6.885420925789746425e-08,7.421644584155529314e-05,1.161166008094096214e-07
2.939999999999999947e+00,2.779437771057686828e-04,2.020082379992046756e-06,5.196493296488964815e-08,4.814726220620039457e-05,8.518013539647481355e-08
2.959999999999999964e+00,2.357894843244204687e-04,1.853394088467290773e-06,3.139360835786520364e-08,2.542121227485376778e-05,2.765772018020617216e-08
2.979999999999999982e+00,1.931518025274771386e-04,9.553650230327970087e-06,2.538819702668536804e-08,1.432327184204382958e-05,1.179151574619700500e-08
3.000000000000000000e+00,1.560992912960852187e-04,2.829995891402700249e-06,1.602081913320980794e-08,7.293337673156556976e-06,4.004525801822999705e-09
3.020000000000000018e+00,1.042293252808703622e-04,1.891191873512120409e-06,1.416619036340822506e-08,5.394417366026216590e-06,6.728756585371099509e-09
3.040000000000000036e+00,1.025284391596908360e-04,7.503364316708197222e-06,1.624852380508906579e-08,9.451335049693421848e-06,3.316743818325749964e-09
3.060000000000000053e+00,7.330105425629137629e-05,4.865243238731460339e-06,1.591619379339422888e-08,1.123767012149196217e-05,1.243745538139838923e-08
3.080000000000000071e+00,5.318652981887985815e-05,3.012920591140563501e-05,1.242952349054198356e-08,1.520810895630389510e-05,7.467570260718519284e-09
3.100000000000000089e+00,4.644564824922014519e-05,6.112014273362433213e-06,7.737537541634191607e-09,8.875837033315378086e-06,1.535614124864357089e-08
3.120000000000000107e+00,3.338906683032854498e-05,7.794609748017746273e-06,4.911495142224033180e-09,1.013995728285603283e-05,3.450234550960771304e-09
3.140000000000000124e+00,2.452999655903099092e-05,1.160948164587579627e-05,3.048225480651490403e-09,4.623191781528074846e-06,2.507831437232640602e-09
3.160000000000000142e+00,2.234150061044766600e-05,1.027777530174238389e-05,3.913674702442555202e-09,1.682941014159649332e-06,5.954600158816161216e-10
3.180000000000000160e+00,2.012797991029434522e-05,2.116770350879335755e-05,3.755557225182862905e-09,5.751806348702919059e-07,2.391649663787422358e-10
3.200000000000000178e+00,1.444806913862265759e-05,5.349275048580008229e-06,2.464685158542145500e-09,6.651886363729986525e-07,9.042125813936111884e-10
3.220000000000000195e+00,1.368007364238875466e-05,4.581146648040644751e-06,2.629438819011481207e-09,1.269420123952327312e-06,2.947626839594811440e-09
3.240000000000000213e+00,1.457341278959307786e-05,5.156598775957992782e-06,1.584070229175079329e-09,2.224241951451889589e-06,1.937588122265385922e-08
