t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
2.000000000000000111e-01,5.869523865334057289e-02,8.611585824732450600e-01,6.815916659818757051e-01,6.950639119109035535e-01,2.303940477897506445e-02,1.103749459677394018e+00,7.070657107068015756e-01,7.232400634886063107e-02,6.221861004181565846e-01,1.875828937016419187e-02
2.099999999999999922e-01,9.421769462272859552e-02,8.238089474233554199e-01,9.134854197826666189e-01,3.172760273115680096e-01,9.219622303719390288e-01,4.174083826491152283e-01,7.316074327493339302e-01,3.689119803321002505e-02,5.147159802099154913e-01,3.345038524078519648e-01
2.200000000000000011e-01,3.359577921226075681e-02,6.529177173704102666e-01,3.112724623475245367e-01,2.341558444893080959e-01,1.230138926457322451e-01,4.271719942344024967e-01,8.138994092270688263e-01,1.941196191214345779e-01,7.314771273032315557e-01,4.608686067571066691e-01
2.300000000000000100e-01,2.026217815695069253e-05,6.947059706312309624e-01,3.659107206094694420e-02,4.445640922388678917e-01,8.630002000379766169e-01,3.935283286289805726e-01,7.036771904960827939e-01,2.486829581518715249e-01,4.716252529856361786e-01,6.674359513597998284e-01
2.399999999999999911e-01,1.084086412010006190e-01,6.955206788627419368e-01,5.473321508292524618e-01,7.892303936214116744e-01,2.863618108220258307e-01,3.253346067846372147e-01,6.513645155742031623e-01,5.528838880245858789e-01,1.908456439147329931e-01,4.586824752864390176e-01
2.500000000000000000e-01,5.101747572025225885e-01,7.942198329350822483e-01,6.111961537445868009e-01,5.407356940777743315e-01,8.002038744073388665e-01,1.140013193985701223e+00,7.526249691397953745e-01,7.138050255117587284e-01,8.263072802108100134e-01,2.387397075303268335e-01
2.600000000000000089e-01,2.210801726284085666e-01,8.258082227706934342e-01,6.764093754252219481e-01,2.752591937113907927e-01,4.788965829962897325e-01,5.215149087716639542e-01,6.083003435783680413e-01,3.953785285406026806e-01,5.819594378590055017e-01,1.351609664107028541e-01
2.700000000000000178e-01,5.632737056241580303e-02,7.621715714615370230e-01,8.201249824847141323e-02,5.418157591681146967e-02,7.317704671822427009e-01,4.776011533500779116e-01,5.819058190371430017e-01,1.790371772213270041e-01,3.849669791712546918e-02,1.518697631561714279e-01
2.800000000000000266e-01,5.409320291872358327e-02,6.596435897272101556e-01,3.477041225595594587e-01,7.025418587659328917e-01,6.237586453188816993e-01,7.141190594247627255e-01,6.414626343281714105e-01,3.058791208677344997e-01,6.188297766323982430e-01,3.869468493686882837e-01
2.899999999999999800e-01,7.230596135760447747e-03,6.476921958979072746e-01,7.678235260701865572e-01,7.216457424137947552e-01,7.151337668868187336e-01,1.661262980441028103e-01,5.922202717539788441e-01,2.495778639883430849e-01,6.778180596170636507e-01,3.330295766157161386e-01
2.999999999999999889e-01,8.385423463723785942e-02,6.593798278048174089e-01,2.486616071730072264e-01,4.269021111429344706e-01,7.297708908683652185e-01,2.206966696516532711e-01,7.176936279897285775e-01,1.401862891939104350e-01,3.002692369752840706e-01,3.324798789402369503e-01
3.099999999999999978e-01,1.014048474162152075e-01,6.429476208124478287e-01,9.935093508326763023e-02,2.260593885463659525e-01,7.401356907145283381e-01,7.499683079831235277e-01,4.574031616160166291e-01,3.437136021093015747e-01,6.655925914223498330e-01,6.024110040134775801e-01
3.200000000000000067e-01,1.785202333728947988e-01,7.458800998409306215e-01,4.476818160613642017e-01,3.418107858378940378e-01,8.242461202554864919e-01,9.497255573352930691e-01,6.076060064619577261e-01,4.172418297533462272e-01,7.006250084637833941e-01,8.154676550695040271e-01
